"sfh_qty","th_qty","households","hhincome_100_below_150k","hhincome_150_below_200k","hhincome_above_200k","avg_rtl_price","net_summer_capacity_mw","year_since_1990","rounded_price_per_watt","interconn","net_metering","count"
5323,17,5143,694,118,26,9.44,21764,24,4.59,5,2,1
160688,73046,780644,115535,48400,35129,15.28,40249,26,4.21,2,1,56
160688,73046,780644,115535,48400,35129,15.28,40249,25.75,4.26,2,1,70
160688,73046,780644,115535,48400,35129,15.28,40249,25.5,4.18,2,1,68
160688,73046,780644,115535,48400,35129,15.28,40249,25.25,4.18,2,1,92
160688,73046,780644,115535,48400,35129,15.28,40249,25,4.4,2,1,51
160688,73046,780644,115535,48400,35129,15.28,40249,24.75,4.45,2,1,38
160688,73046,780644,115535,48400,35129,15.28,40249,24.5,4.56,2,1,17
160688,73046,780644,115535,48400,35129,15.28,40249,24.25,4.6,2,1,15
160688,73046,780644,115535,48400,35129,15.28,40249,24,4.59,2,1,26
160688,73046,780644,115535,48400,35129,15.28,40249,23.75,4.7,2,1,10
160688,73046,780644,115535,48400,35129,15.28,40249,23.5,4.8,2,1,11
160688,73046,780644,115535,48400,35129,15.28,40249,23.25,4.93,2,1,4
160688,73046,780644,115535,48400,35129,15.28,40249,23,5.14,2,1,38
160688,73046,780644,115535,48400,35129,15.28,40249,22.75,5.4,2,1,10
160688,73046,780644,115535,48400,35129,15.28,40249,22.5,5.67,2,1,7
160688,73046,780644,115535,48400,35129,15.28,40249,22.25,6.02,2,1,8
160688,73046,780644,115535,48400,35129,15.28,40249,22,6.2,2,1,4
160688,73046,780644,115535,48400,35129,15.28,40249,21.75,6.32,2,1,8
160688,73046,780644,115535,48400,35129,15.28,40249,21.5,6.48,2,1,9
160688,73046,780644,115535,48400,35129,15.28,40249,21.25,6.48,2,1,13
160688,73046,780644,115535,48400,35129,15.28,40249,21,6.56,2,1,6
160688,73046,780644,115535,48400,35129,15.28,40249,20.75,6.8,2,1,10
160688,73046,780644,115535,48400,35129,15.28,40249,20.5,7.01,2,1,10
160688,73046,780644,115535,48400,35129,15.28,40249,20.25,7.41,2,1,5
160688,73046,780644,115535,48400,35129,15.28,40249,20,7.52,2,1,6
160688,73046,780644,115535,48400,35129,15.28,40249,19.75,7.73,2,1,2
160688,73046,780644,115535,48400,35129,15.28,40249,19.5,8.08,2,1,8
160688,73046,780644,115535,48400,35129,15.28,40249,19.25,8.06,2,1,3
160688,73046,780644,115535,48400,35129,15.28,40249,18.5,8.22,2,1,1
160688,73046,780644,115535,48400,35129,15.28,40249,18.25,8.14,2,1,1
160688,73046,780644,115535,48400,35129,15.28,40249,17.75,8.25,2,1,1
160688,73046,780644,115535,48400,35129,15.28,40249,17.5,8.22,2,1,2
160688,73046,780644,115535,48400,35129,15.28,40249,17.25,8.25,2,1,1
160688,73046,780644,115535,48400,35129,15.28,40249,17,8.32,2,1,3
160688,73046,780644,115535,48400,35129,15.28,40249,16.5,7.9,2,1,1
160688,73046,780644,115535,48400,35129,15.28,40249,15.75,7.85,2,1,1
160688,73046,780644,115535,48400,35129,15.28,40249,15.25,8.08,2,1,1
160688,73046,780644,115535,48400,35129,15.28,40249,14.75,8,2,1,1
160688,73046,780644,115535,48400,35129,15.28,40249,14.5,8.3,2,1,2
160688,73046,780644,115535,48400,35129,15.28,40249,13.5,7.99,2,1,2
160688,73046,780644,115535,48400,35129,15.28,40249,13.25,8.66,2,1,1
160688,73046,780644,115535,48400,35129,15.28,40249,13,8.22,2,1,1
160688,73046,780644,115535,48400,35129,15.28,40249,12.75,8.72,2,1,1
3055,122,3789,368,53,64,8.54,8329,25,4.4,1,1,1
3055,122,3789,368,53,64,8.54,8329,24.75,4.45,1,1,2
3055,122,3789,368,53,64,8.54,8329,24,4.59,1,1,5
3055,122,3789,368,53,64,8.54,8329,23.75,4.7,1,1,1
4113,18,1904,206,34,29,10.73,16669,25.5,4.18,4,4,1
4113,18,1904,206,34,29,10.73,16669,15,7.95,4,4,1
6935,220,9430,405,85,85,8.19,14707,21.25,6.48,5,1,1
13547,272,15787,1879,426,174,15.28,40249,26,4.21,2,1,5
13547,272,15787,1879,426,174,15.28,40249,25.75,4.26,2,1,3
13547,272,15787,1879,426,174,15.28,40249,25.5,4.18,2,1,1
13547,272,15787,1879,426,174,15.28,40249,25.25,4.18,2,1,2
13547,272,15787,1879,426,174,15.28,40249,25,4.4,2,1,6
13547,272,15787,1879,426,174,15.28,40249,24.75,4.45,2,1,1
13547,272,15787,1879,426,174,15.28,40249,24.5,4.56,2,1,1
13547,272,15787,1879,426,174,15.28,40249,24,4.59,2,1,1
13547,272,15787,1879,426,174,15.28,40249,23,5.14,2,1,1
13547,272,15787,1879,426,174,15.28,40249,22.5,5.67,2,1,1
13547,272,15787,1879,426,174,15.28,40249,22.25,6.02,2,1,1
13547,272,15787,1879,426,174,15.28,40249,22,6.2,2,1,2
13547,272,15787,1879,426,174,15.28,40249,21.75,6.32,2,1,1
13547,272,15787,1879,426,174,15.28,40249,21.25,6.48,2,1,1
13547,272,15787,1879,426,174,15.28,40249,21,6.56,2,1,2
13547,272,15787,1879,426,174,15.28,40249,20.25,7.41,2,1,2
13547,272,15787,1879,426,174,15.28,40249,18.75,8.17,2,1,1
8312,156,10959,1052,285,121,10.34,28077,19,8.19,5,1,1
8312,156,10959,1052,285,121,10.34,28077,16.5,7.9,5,1,1
16808,725,20427,1859,409,266,9.98,28711,26,4.21,1,1,1
16808,725,20427,1859,409,266,9.98,28711,25.75,4.26,1,1,3
16808,725,20427,1859,409,266,9.98,28711,25.5,4.18,1,1,2
16808,725,20427,1859,409,266,9.98,28711,25,4.4,1,1,3
16808,725,20427,1859,409,266,9.98,28711,24.5,4.56,1,1,1
16808,725,20427,1859,409,266,9.98,28711,23,5.14,1,1,1
34138,9974,52267,6272,1829,1254,10.31,42344,24,4.59,2,1,2
34138,9974,52267,6272,1829,1254,10.31,42344,23.75,4.7,2,1,3
34138,9974,52267,6272,1829,1254,10.31,42344,23.5,4.8,2,1,5
34138,9974,52267,6272,1829,1254,10.31,42344,23.25,4.93,2,1,2
34138,9974,52267,6272,1829,1254,10.31,42344,23,5.14,2,1,3
34138,9974,52267,6272,1829,1254,10.31,42344,22.75,5.4,2,1,3
34138,9974,52267,6272,1829,1254,10.31,42344,22.5,5.67,2,1,7
34138,9974,52267,6272,1829,1254,10.31,42344,22.25,6.02,2,1,12
34138,9974,52267,6272,1829,1254,10.31,42344,22,6.2,2,1,12
34138,9974,52267,6272,1829,1254,10.31,42344,21.75,6.32,2,1,17
34138,9974,52267,6272,1829,1254,10.31,42344,21.5,6.48,2,1,17
34138,9974,52267,6272,1829,1254,10.31,42344,21.25,6.48,2,1,23
34138,9974,52267,6272,1829,1254,10.31,42344,21,6.56,2,1,29
34138,9974,52267,6272,1829,1254,10.31,42344,20.75,6.8,2,1,19
34138,9974,52267,6272,1829,1254,10.31,42344,20.5,7.01,2,1,8
34138,9974,52267,6272,1829,1254,10.31,42344,20.25,7.41,2,1,10
34138,9974,52267,6272,1829,1254,10.31,42344,20,7.52,2,1,5
34138,9974,52267,6272,1829,1254,10.31,42344,19.75,7.73,2,1,2
127589,3872,161793,31550,12296,9384,8.7,117144,26,4.21,4,5,2
127589,3872,161793,31550,12296,9384,8.7,117144,25.75,4.26,4,5,8
127589,3872,161793,31550,12296,9384,8.7,117144,25.5,4.18,4,5,4
127589,3872,161793,31550,12296,9384,8.7,117144,25.25,4.18,4,5,4
127589,3872,161793,31550,12296,9384,8.7,117144,25,4.4,4,5,2
127589,3872,161793,31550,12296,9384,8.7,117144,24.75,4.45,4,5,9
127589,3872,161793,31550,12296,9384,8.7,117144,24.5,4.56,4,5,1
127589,3872,161793,31550,12296,9384,8.7,117144,24.25,4.6,4,5,2
127589,3872,161793,31550,12296,9384,8.7,117144,24,4.59,4,5,2
127589,3872,161793,31550,12296,9384,8.7,117144,23.5,4.8,4,5,2
127589,3872,161793,31550,12296,9384,8.7,117144,23.25,4.93,4,5,1
127589,3872,161793,31550,12296,9384,8.7,117144,23,5.14,4,5,2
127589,3872,161793,31550,12296,9384,8.7,117144,22.75,5.4,4,5,8
127589,3872,161793,31550,12296,9384,8.7,117144,22.5,5.67,4,5,2
127589,3872,161793,31550,12296,9384,8.7,117144,22,6.2,4,5,5
127589,3872,161793,31550,12296,9384,8.7,117144,21.5,6.48,4,5,2
127589,3872,161793,31550,12296,9384,8.7,117144,21.25,6.48,4,5,2
127589,3872,161793,31550,12296,9384,8.7,117144,21,6.56,4,5,3
127589,3872,161793,31550,12296,9384,8.7,117144,20.5,7.01,4,5,5
127589,3872,161793,31550,12296,9384,8.7,117144,20.25,7.41,4,5,5
127589,3872,161793,31550,12296,9384,8.7,117144,20,7.52,4,5,6
127589,3872,161793,31550,12296,9384,8.7,117144,19.75,7.73,4,5,1
127589,3872,161793,31550,12296,9384,8.7,117144,19.5,8.08,4,5,1
127589,3872,161793,31550,12296,9384,8.7,117144,19.25,8.06,4,5,1
127589,3872,161793,31550,12296,9384,8.7,117144,18.5,8.22,4,5,1
127589,3872,161793,31550,12296,9384,8.7,117144,17.75,8.25,4,5,2
127589,3872,161793,31550,12296,9384,8.7,117144,17,8.32,4,5,1
127589,3872,161793,31550,12296,9384,8.7,117144,16.5,7.9,4,5,1
127589,3872,161793,31550,12296,9384,8.7,117144,15.75,7.85,4,5,1
127589,3872,161793,31550,12296,9384,8.7,117144,15.5,8.2,4,5,1
127589,3872,161793,31550,12296,9384,8.7,117144,15.25,8.08,4,5,1
32348,767,34575,3043,622,588,10.31,42344,23,5.14,2,1,1
32348,767,34575,3043,622,588,10.31,42344,22.5,5.67,2,1,1
32348,767,34575,3043,622,588,10.31,42344,21.75,6.32,2,1,1
32348,767,34575,3043,622,588,10.31,42344,21.5,6.48,2,1,2
32348,767,34575,3043,622,588,10.31,42344,21,6.56,2,1,1
32348,767,34575,3043,622,588,10.31,42344,20.5,7.01,2,1,2
32348,767,34575,3043,622,588,10.31,42344,20,7.52,2,1,1
34959,1029,21079,2888,1412,696,10.31,42344,24,4.59,2,1,1
34959,1029,21079,2888,1412,696,10.31,42344,23.5,4.8,2,1,1
34959,1029,21079,2888,1412,696,10.31,42344,23.25,4.93,2,1,2
34959,1029,21079,2888,1412,696,10.31,42344,23,5.14,2,1,1
34959,1029,21079,2888,1412,696,10.31,42344,22.75,5.4,2,1,1
34959,1029,21079,2888,1412,696,10.31,42344,22.5,5.67,2,1,1
34959,1029,21079,2888,1412,696,10.31,42344,22.25,6.02,2,1,2
34959,1029,21079,2888,1412,696,10.31,42344,22,6.2,2,1,1
34959,1029,21079,2888,1412,696,10.31,42344,21.75,6.32,2,1,2
34959,1029,21079,2888,1412,696,10.31,42344,21.5,6.48,2,1,3
34959,1029,21079,2888,1412,696,10.31,42344,21,6.56,2,1,1
34959,1029,21079,2888,1412,696,10.31,42344,20.75,6.8,2,1,5
34959,1029,21079,2888,1412,696,10.31,42344,20.5,7.01,2,1,2
34959,1029,21079,2888,1412,696,10.31,42344,20.25,7.41,2,1,1
34959,1029,21079,2888,1412,696,10.31,42344,20,7.52,2,1,2
21307,472,24237,2642,776,412,15.28,40249,26,4.21,2,1,23
21307,472,24237,2642,776,412,15.28,40249,25.75,4.26,2,1,24
21307,472,24237,2642,776,412,15.28,40249,25.5,4.18,2,1,27
21307,472,24237,2642,776,412,15.28,40249,25.25,4.18,2,1,20
21307,472,24237,2642,776,412,15.28,40249,25,4.4,2,1,27
21307,472,24237,2642,776,412,15.28,40249,24.75,4.45,2,1,7
21307,472,24237,2642,776,412,15.28,40249,24.5,4.56,2,1,1
21307,472,24237,2642,776,412,15.28,40249,24.25,4.6,2,1,2
21307,472,24237,2642,776,412,15.28,40249,24,4.59,2,1,3
21307,472,24237,2642,776,412,15.28,40249,23.75,4.7,2,1,2
21307,472,24237,2642,776,412,15.28,40249,23.5,4.8,2,1,3
21307,472,24237,2642,776,412,15.28,40249,23.25,4.93,2,1,4
21307,472,24237,2642,776,412,15.28,40249,23,5.14,2,1,9
21307,472,24237,2642,776,412,15.28,40249,22.75,5.4,2,1,5
21307,472,24237,2642,776,412,15.28,40249,22.5,5.67,2,1,1
21307,472,24237,2642,776,412,15.28,40249,22,6.2,2,1,1
21307,472,24237,2642,776,412,15.28,40249,21.75,6.32,2,1,2
21307,472,24237,2642,776,412,15.28,40249,21.5,6.48,2,1,1
21307,472,24237,2642,776,412,15.28,40249,20.75,6.8,2,1,2
21307,472,24237,2642,776,412,15.28,40249,20.5,7.01,2,1,2
21307,472,24237,2642,776,412,15.28,40249,20.25,7.41,2,1,5
21307,472,24237,2642,776,412,15.28,40249,20,7.52,2,1,5
21307,472,24237,2642,776,412,15.28,40249,19.75,7.73,2,1,1
21307,472,24237,2642,776,412,15.28,40249,19.5,8.08,2,1,4
21307,472,24237,2642,776,412,15.28,40249,19.25,8.06,2,1,3
21307,472,24237,2642,776,412,15.28,40249,19,8.19,2,1,5
21307,472,24237,2642,776,412,15.28,40249,18.75,8.17,2,1,2
21307,472,24237,2642,776,412,15.28,40249,18.5,8.22,2,1,3
21307,472,24237,2642,776,412,15.28,40249,18.25,8.14,2,1,2
21307,472,24237,2642,776,412,15.28,40249,18,8.15,2,1,1
21307,472,24237,2642,776,412,15.28,40249,17.5,8.22,2,1,1
21307,472,24237,2642,776,412,15.28,40249,17.25,8.25,2,1,3
21307,472,24237,2642,776,412,15.28,40249,17,8.32,2,1,2
21307,472,24237,2642,776,412,15.28,40249,16.75,8.2,2,1,2
21307,472,24237,2642,776,412,15.28,40249,16.25,8.02,2,1,1
21307,472,24237,2642,776,412,15.28,40249,16,8.16,2,1,1
40173,867,43159,4834,1295,949,15.42,74892,26,4.21,1,1,290
40173,867,43159,4834,1295,949,15.42,74892,25.75,4.26,1,1,253
40173,867,43159,4834,1295,949,15.42,74892,25.5,4.18,1,1,241
40173,867,43159,4834,1295,949,15.42,74892,25.25,4.18,1,1,180
40173,867,43159,4834,1295,949,15.42,74892,25,4.4,1,1,179
40173,867,43159,4834,1295,949,15.42,74892,24.75,4.45,1,1,122
40173,867,43159,4834,1295,949,15.42,74892,24.5,4.56,1,1,131
40173,867,43159,4834,1295,949,15.42,74892,24.25,4.6,1,1,101
40173,867,43159,4834,1295,949,15.42,74892,24,4.59,1,1,118
40173,867,43159,4834,1295,949,15.42,74892,23.75,4.7,1,1,96
40173,867,43159,4834,1295,949,15.42,74892,23.5,4.8,1,1,71
40173,867,43159,4834,1295,949,15.42,74892,23.25,4.93,1,1,60
40173,867,43159,4834,1295,949,15.42,74892,23,5.14,1,1,63
40173,867,43159,4834,1295,949,15.42,74892,22.75,5.4,1,1,34
40173,867,43159,4834,1295,949,15.42,74892,22.5,5.67,1,1,38
40173,867,43159,4834,1295,949,15.42,74892,22.25,6.02,1,1,25
40173,867,43159,4834,1295,949,15.42,74892,22,6.2,1,1,42
40173,867,43159,4834,1295,949,15.42,74892,21.75,6.32,1,1,42
40173,867,43159,4834,1295,949,15.42,74892,21.5,6.48,1,1,44
40173,867,43159,4834,1295,949,15.42,74892,21.25,6.48,1,1,49
40173,867,43159,4834,1295,949,15.42,74892,21,6.56,1,1,26
40173,867,43159,4834,1295,949,15.42,74892,20.75,6.8,1,1,33
40173,867,43159,4834,1295,949,15.42,74892,20.5,7.01,1,1,27
40173,867,43159,4834,1295,949,15.42,74892,20.25,7.41,1,1,18
40173,867,43159,4834,1295,949,15.42,74892,20,7.52,1,1,23
40173,867,43159,4834,1295,949,15.42,74892,19.75,7.73,1,1,18
40173,867,43159,4834,1295,949,15.42,74892,19.5,8.08,1,1,19
40173,867,43159,4834,1295,949,15.42,74892,19.25,8.06,1,1,17
40173,867,43159,4834,1295,949,15.42,74892,19,8.19,1,1,14
40173,867,43159,4834,1295,949,15.42,74892,18.75,8.17,1,1,10
40173,867,43159,4834,1295,949,15.42,74892,18.5,8.22,1,1,10
40173,867,43159,4834,1295,949,15.42,74892,18.25,8.14,1,1,15
40173,867,43159,4834,1295,949,15.42,74892,18,8.15,1,1,18
40173,867,43159,4834,1295,949,15.42,74892,17.75,8.25,1,1,14
2783,16,4040,275,65,85,8.19,14707,21.25,6.48,5,1,1
23963,590,29700,2435,683,416,9.98,28711,25.5,4.18,1,1,1
23963,590,29700,2435,683,416,9.98,28711,25,4.4,1,1,2
23963,590,29700,2435,683,416,9.98,28711,24.75,4.45,1,1,1
23963,590,29700,2435,683,416,9.98,28711,23.5,4.8,1,1,1
23963,590,29700,2435,683,416,9.98,28711,23,5.14,1,1,1
44610,1665,47931,6710,2780,1821,9.62,8404,26,4.21,1,2,17
44610,1665,47931,6710,2780,1821,9.62,8404,25.75,4.26,1,2,31
44610,1665,47931,6710,2780,1821,9.62,8404,25.5,4.18,1,2,22
44610,1665,47931,6710,2780,1821,9.62,8404,25.25,4.18,1,2,27
44610,1665,47931,6710,2780,1821,9.62,8404,25,4.4,1,2,52
44610,1665,47931,6710,2780,1821,9.62,8404,24.75,4.45,1,2,24
44610,1665,47931,6710,2780,1821,9.62,8404,24.5,4.56,1,2,20
44610,1665,47931,6710,2780,1821,9.62,8404,24.25,4.6,1,2,17
44610,1665,47931,6710,2780,1821,9.62,8404,24,4.59,1,2,47
44610,1665,47931,6710,2780,1821,9.62,8404,23.75,4.7,1,2,28
44610,1665,47931,6710,2780,1821,9.62,8404,23.5,4.8,1,2,21
44610,1665,47931,6710,2780,1821,9.62,8404,23.25,4.93,1,2,12
44610,1665,47931,6710,2780,1821,9.62,8404,23,5.14,1,2,46
44610,1665,47931,6710,2780,1821,9.62,8404,22.75,5.4,1,2,22
44610,1665,47931,6710,2780,1821,9.62,8404,22.5,5.67,1,2,17
44610,1665,47931,6710,2780,1821,9.62,8404,22.25,6.02,1,2,21
44610,1665,47931,6710,2780,1821,9.62,8404,22,6.2,1,2,59
44610,1665,47931,6710,2780,1821,9.62,8404,21.75,6.32,1,2,37
44610,1665,47931,6710,2780,1821,9.62,8404,21.5,6.48,1,2,21
44610,1665,47931,6710,2780,1821,9.62,8404,21.25,6.48,1,2,11
44610,1665,47931,6710,2780,1821,9.62,8404,21,6.56,1,2,2
44610,1665,47931,6710,2780,1821,9.62,8404,20.75,6.8,1,2,1
44610,1665,47931,6710,2780,1821,9.62,8404,20.5,7.01,1,2,1
44610,1665,47931,6710,2780,1821,9.62,8404,20,7.52,1,2,3
44610,1665,47931,6710,2780,1821,9.62,8404,19.75,7.73,1,2,1
44610,1665,47931,6710,2780,1821,9.62,8404,19.5,8.08,1,2,1
44610,1665,47931,6710,2780,1821,9.62,8404,19.25,8.06,1,2,1
6460,56,6271,583,113,69,9.98,28711,26,4.21,1,1,2
12409,125,11200,930,280,202,14.41,655,25.5,4.18,2,1,2
12409,125,11200,930,280,202,14.41,655,25.25,4.18,2,1,1
12409,125,11200,930,280,202,14.41,655,25,4.4,2,1,6
12409,125,11200,930,280,202,14.41,655,24.75,4.45,2,1,9
12409,125,11200,930,280,202,14.41,655,24.5,4.56,2,1,2
12409,125,11200,930,280,202,14.41,655,24,4.59,2,1,2
12409,125,11200,930,280,202,14.41,655,23.75,4.7,2,1,5
12409,125,11200,930,280,202,14.41,655,23.5,4.8,2,1,5
12409,125,11200,930,280,202,14.41,655,23,5.14,2,1,1
12409,125,11200,930,280,202,14.41,655,22.75,5.4,2,1,4
12409,125,11200,930,280,202,14.41,655,22.5,5.67,2,1,3
12409,125,11200,930,280,202,14.41,655,22.25,6.02,2,1,1
12409,125,11200,930,280,202,14.41,655,22,6.2,2,1,5
12409,125,11200,930,280,202,14.41,655,21.75,6.32,2,1,6
12409,125,11200,930,280,202,14.41,655,21.5,6.48,2,1,5
12409,125,11200,930,280,202,14.41,655,21.25,6.48,2,1,1
12409,125,11200,930,280,202,14.41,655,21,6.56,2,1,3
12409,125,11200,930,280,202,14.41,655,20.75,6.8,2,1,1
12409,125,11200,930,280,202,14.41,655,20,7.52,2,1,4
12409,125,11200,930,280,202,14.41,655,19.75,7.73,2,1,2
12409,125,11200,930,280,202,14.41,655,19.5,8.08,2,1,1
12409,125,11200,930,280,202,14.41,655,19,8.19,2,1,1
12409,125,11200,930,280,202,14.41,655,18.5,8.22,2,1,1
12409,125,11200,930,280,202,14.41,655,17.5,8.22,2,1,1
12409,125,11200,930,280,202,14.41,655,15.5,8.2,2,1,2
12409,125,11200,930,280,202,14.41,655,15,7.95,2,1,3
12409,125,11200,930,280,202,14.41,655,14.75,8,2,1,1
1953,54,1252,179,41,54,15.42,74892,26,4.21,1,1,2
1953,54,1252,179,41,54,15.42,74892,25.5,4.18,1,1,1
1953,54,1252,179,41,54,15.42,74892,24.5,4.56,1,1,1
17285,475,21449,3110,944,794,9.62,8404,26,4.21,1,2,2
17285,475,21449,3110,944,794,9.62,8404,24.5,4.56,1,2,1
17285,475,21449,3110,944,794,9.62,8404,23,5.14,1,2,1
11132,174,12287,1216,295,221,14.41,655,25.5,4.18,2,1,3
11132,174,12287,1216,295,221,14.41,655,25.25,4.18,2,1,2
11132,174,12287,1216,295,221,14.41,655,25,4.4,2,1,7
11132,174,12287,1216,295,221,14.41,655,24.75,4.45,2,1,7
11132,174,12287,1216,295,221,14.41,655,24.5,4.56,2,1,7
11132,174,12287,1216,295,221,14.41,655,24.25,4.6,2,1,1
11132,174,12287,1216,295,221,14.41,655,24,4.59,2,1,6
11132,174,12287,1216,295,221,14.41,655,23.75,4.7,2,1,5
11132,174,12287,1216,295,221,14.41,655,23.5,4.8,2,1,3
11132,174,12287,1216,295,221,14.41,655,23.25,4.93,2,1,3
11132,174,12287,1216,295,221,14.41,655,23,5.14,2,1,1
11132,174,12287,1216,295,221,14.41,655,22.75,5.4,2,1,6
11132,174,12287,1216,295,221,14.41,655,22.5,5.67,2,1,4
11132,174,12287,1216,295,221,14.41,655,22.25,6.02,2,1,1
11132,174,12287,1216,295,221,14.41,655,22,6.2,2,1,7
11132,174,12287,1216,295,221,14.41,655,21.75,6.32,2,1,7
11132,174,12287,1216,295,221,14.41,655,21.5,6.48,2,1,3
11132,174,12287,1216,295,221,14.41,655,21.25,6.48,2,1,1
11132,174,12287,1216,295,221,14.41,655,21,6.56,2,1,1
11132,174,12287,1216,295,221,14.41,655,20.75,6.8,2,1,2
11132,174,12287,1216,295,221,14.41,655,20.5,7.01,2,1,2
11132,174,12287,1216,295,221,14.41,655,19.75,7.73,2,1,1
11132,174,12287,1216,295,221,14.41,655,19.5,8.08,2,1,3
11132,174,12287,1216,295,221,14.41,655,19.25,8.06,2,1,2
11132,174,12287,1216,295,221,14.41,655,18.75,8.17,2,1,1
11132,174,12287,1216,295,221,14.41,655,18.25,8.14,2,1,2
11132,174,12287,1216,295,221,14.41,655,18,8.15,2,1,1
11132,174,12287,1216,295,221,14.41,655,17.75,8.25,2,1,2
11132,174,12287,1216,295,221,14.41,655,16.5,7.9,2,1,2
11132,174,12287,1216,295,221,14.41,655,16.25,8.02,2,1,2
11132,174,12287,1216,295,221,14.41,655,14.75,8,2,1,1
11132,174,12287,1216,295,221,14.41,655,14.5,8.3,2,1,1
15071,413,17729,1489,674,284,8.7,117144,22.75,5.4,4,5,3
15071,413,17729,1489,674,284,8.7,117144,22.5,5.67,4,5,1
15071,413,17729,1489,674,284,8.7,117144,22,6.2,4,5,2
15071,413,17729,1489,674,284,8.7,117144,21,6.56,4,5,1
15071,413,17729,1489,674,284,8.7,117144,20.5,7.01,4,5,1
34594,941,42087,3746,884,758,9.98,28711,24.75,4.45,1,1,1
34594,941,42087,3746,884,758,9.98,28711,24,4.59,1,1,1
34594,941,42087,3746,884,758,9.98,28711,23.75,4.7,1,1,1
34594,941,42087,3746,884,758,9.98,28711,22.75,5.4,1,1,2
34594,941,42087,3746,884,758,9.98,28711,22.25,6.02,1,1,1
34594,941,42087,3746,884,758,9.98,28711,21.25,6.48,1,1,2
24989,2047,34425,4647,1411,1102,8.75,15916,23.25,4.93,1,1,1
24989,2047,34425,4647,1411,1102,8.75,15916,22.25,6.02,1,1,1
24989,2047,34425,4647,1411,1102,8.75,15916,18.25,8.14,1,1,1
24989,2047,34425,4647,1411,1102,8.75,15916,12.75,8.72,1,1,1
41727,6393,61952,7434,2974,4213,10.49,58636,20.5,7.01,4,2,1
41727,6393,61952,7434,2974,4213,10.49,58636,20.25,7.41,4,2,1
41727,6393,61952,7434,2974,4213,10.49,58636,20,7.52,4,2,2
41727,6393,61952,7434,2974,4213,10.49,58636,19.75,7.73,4,2,1
41727,6393,61952,7434,2974,4213,10.49,58636,19.5,8.08,4,2,1
41727,6393,61952,7434,2974,4213,10.49,58636,17,8.32,4,2,1
8492,319,9518,619,171,200,9.44,21764,25.75,4.26,5,2,2
8492,319,9518,619,171,200,9.44,21764,24.75,4.45,5,2,3
8492,319,9518,619,171,200,9.44,21764,24.5,4.56,5,2,1
8492,319,9518,619,171,200,9.44,21764,24.25,4.6,5,2,3
8492,319,9518,619,171,200,9.44,21764,23.75,4.7,5,2,3
3713,31,3172,117,51,41,8.19,14707,21.75,6.32,5,1,1
3713,31,3172,117,51,41,8.19,14707,21.25,6.48,5,1,1
3713,31,3172,117,51,41,8.19,14707,20.5,7.01,5,1,1
3852,4,4046,202,49,32,9.44,21764,24.5,4.56,5,2,2
3852,4,4046,202,49,32,9.44,21764,20,7.52,5,2,1
30974,3050,38193,5614,1719,1146,10.31,42344,23.75,4.7,2,1,3
30974,3050,38193,5614,1719,1146,10.31,42344,23.5,4.8,2,1,3
30974,3050,38193,5614,1719,1146,10.31,42344,23.25,4.93,2,1,1
30974,3050,38193,5614,1719,1146,10.31,42344,23,5.14,2,1,5
30974,3050,38193,5614,1719,1146,10.31,42344,22.75,5.4,2,1,2
30974,3050,38193,5614,1719,1146,10.31,42344,22.5,5.67,2,1,2
30974,3050,38193,5614,1719,1146,10.31,42344,22.25,6.02,2,1,5
30974,3050,38193,5614,1719,1146,10.31,42344,22,6.2,2,1,3
30974,3050,38193,5614,1719,1146,10.31,42344,21.75,6.32,2,1,16
30974,3050,38193,5614,1719,1146,10.31,42344,21.5,6.48,2,1,14
30974,3050,38193,5614,1719,1146,10.31,42344,21.25,6.48,2,1,17
30974,3050,38193,5614,1719,1146,10.31,42344,21,6.56,2,1,13
30974,3050,38193,5614,1719,1146,10.31,42344,20.75,6.8,2,1,8
30974,3050,38193,5614,1719,1146,10.31,42344,20.5,7.01,2,1,4
30974,3050,38193,5614,1719,1146,10.31,42344,20.25,7.41,2,1,3
30974,3050,38193,5614,1719,1146,10.31,42344,20,7.52,2,1,3
25899,261,15044,1429,346,301,10.73,16669,25.5,4.18,4,4,1
25899,261,15044,1429,346,301,10.73,16669,25.25,4.18,4,4,1
25899,261,15044,1429,346,301,10.73,16669,24,4.59,4,4,1
25899,261,15044,1429,346,301,10.73,16669,23.75,4.7,4,4,1
25899,261,15044,1429,346,301,10.73,16669,20,7.52,4,4,1
25899,261,15044,1429,346,301,10.73,16669,19.25,8.06,4,4,1
25899,261,15044,1429,346,301,10.73,16669,18.5,8.22,4,4,1
25899,261,15044,1429,346,301,10.73,16669,17,8.32,4,4,2
25899,261,15044,1429,346,301,10.73,16669,13.5,7.99,4,4,2
21121,370,23636,2576,780,591,15.28,40249,26,4.21,2,1,13
21121,370,23636,2576,780,591,15.28,40249,25.75,4.26,2,1,8
21121,370,23636,2576,780,591,15.28,40249,25.5,4.18,2,1,3
21121,370,23636,2576,780,591,15.28,40249,25.25,4.18,2,1,6
21121,370,23636,2576,780,591,15.28,40249,25,4.4,2,1,10
21121,370,23636,2576,780,591,15.28,40249,24.75,4.45,2,1,4
21121,370,23636,2576,780,591,15.28,40249,24.5,4.56,2,1,7
21121,370,23636,2576,780,591,15.28,40249,24.25,4.6,2,1,1
21121,370,23636,2576,780,591,15.28,40249,24,4.59,2,1,4
