"sfh_qty","th_qty","households","hhincome_below_10k","hhincome_10_below_15k","hhincome_15_below_25k","hhincome_25_below_35k","hhincome_35_below_50k","hhincome_50_below_75k","hhincome_75_below_100k","hhincome_100_below_150k","hhincome_150_below_200k","hhincome_above_200k","avg_rtl_price","dem_share","year_since_1990","count"
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,23.75,294
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,23.5,287
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,23.25,211
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,23,225
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,22.75,162
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,22.5,155
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,22.25,163
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,22,108
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,21.75,133
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,21.5,72
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,21.25,70
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,21,41
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,20.75,60
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,20.5,35
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,20.25,25
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,20,41
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,19.75,37
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,19.5,48
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,19.25,73
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,19,30
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,18.75,33
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,18.5,22
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,18.25,26
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,18,27
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,17.75,14
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,17.5,4
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,26,126
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,25.75,120
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,25.5,58
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,25.25,55
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,25,48
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,24.75,65
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,24.5,51
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,24.25,38
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,24,45
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,23.75,21
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,23.5,25
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,23.25,18
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,23,11
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,22.75,15
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,22.5,13
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,22.25,29
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,22,25
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,21.75,23
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,21.5,44
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,21.25,13
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,21,12
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,20.75,16
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,20.5,26
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,20.25,18
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,20,18
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,19.75,14
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,19.5,10
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,19.25,2
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,19,3
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,18.75,12
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,18.5,8
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,18.25,5
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,18,6
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,17.75,4
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,17.5,4
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,17,3
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,16.75,7
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,16.5,2
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,16.25,7
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,16,3
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,15.75,6
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,15.5,2
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,15.25,3
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,15,2
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,14.75,2
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,14.5,2
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,14.25,1
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,14,1
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,13,1
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,12.5,1
50183,19249,40412,2182,1819,4001,4082,5577,7315,5415,5779,2303,1980,13.74,0.45033126600766251085,12.25,1
6384,52,6784,706,658,828,746,1187,1275,583,651,88,61,8.19,0.26380180455727175409,21.5,1
336671,67608,670284,46920,34855,74402,71050,95180,121321,77083,83786,33514,32844,10.49,0.32275287817512970658,20.5,6
336671,67608,670284,46920,34855,74402,71050,95180,121321,77083,83786,33514,32844,10.49,0.32275287817512970658,20.25,3
336671,67608,670284,46920,34855,74402,71050,95180,121321,77083,83786,33514,32844,10.49,0.32275287817512970658,20,20
336671,67608,670284,46920,34855,74402,71050,95180,121321,77083,83786,33514,32844,10.49,0.32275287817512970658,19.75,4
336671,67608,670284,46920,34855,74402,71050,95180,121321,77083,83786,33514,32844,10.49,0.32275287817512970658,19.5,2
62601,2637,70452,5425,4298,10427,9793,12822,13738,7257,4650,1198,845,10.49,0.53719809074922541361,20.5,4
62601,2637,70452,5425,4298,10427,9793,12822,13738,7257,4650,1198,845,10.49,0.53719809074922541361,20.25,2
62601,2637,70452,5425,4298,10427,9793,12822,13738,7257,4650,1198,845,10.49,0.53719809074922541361,20,6
62601,2637,70452,5425,4298,10427,9793,12822,13738,7257,4650,1198,845,10.49,0.53719809074922541361,19.5,1
24645,1575,32413,1264,1361,2950,3339,5089,6872,5056,4538,1134,778,10.73,0.45622620989668297988,25.5,3
24645,1575,32413,1264,1361,2950,3339,5089,6872,5056,4538,1134,778,10.73,0.45622620989668297988,25.25,1
24645,1575,32413,1264,1361,2950,3339,5089,6872,5056,4538,1134,778,10.73,0.45622620989668297988,24.75,1
24645,1575,32413,1264,1361,2950,3339,5089,6872,5056,4538,1134,778,10.73,0.45622620989668297988,23.5,1
24645,1575,32413,1264,1361,2950,3339,5089,6872,5056,4538,1134,778,10.73,0.45622620989668297988,23,2
24645,1575,32413,1264,1361,2950,3339,5089,6872,5056,4538,1134,778,10.73,0.45622620989668297988,22.75,1
24645,1575,32413,1264,1361,2950,3339,5089,6872,5056,4538,1134,778,10.73,0.45622620989668297988,19.75,3
24645,1575,32413,1264,1361,2950,3339,5089,6872,5056,4538,1134,778,10.73,0.45622620989668297988,18.5,2
24645,1575,32413,1264,1361,2950,3339,5089,6872,5056,4538,1134,778,10.73,0.45622620989668297988,17.25,2
1704,7,1503,129,122,227,179,265,274,156,125,29,0,9.44,0.21329305135951661631,24.5,1
8306,125,7657,636,567,926,712,1325,1302,712,919,299,260,8.7,0.25003088326127239036,21.5,1
88518,1286,112510,5513,4500,8438,8663,13389,19352,16089,19464,9788,7201,8.7,0.32255548664749769784,22.5,1
88518,1286,112510,5513,4500,8438,8663,13389,19352,16089,19464,9788,7201,8.7,0.32255548664749769784,20.25,1
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,26,3
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,25.75,2
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,25.5,4
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,25.25,2
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,25,7
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,24.75,4
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,24.5,1
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,24.25,1
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,24,5
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,23.75,4
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,23.5,2
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,23.25,2
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,23,4
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,22.5,2
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,22,2
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,21.5,1
5137,924,7615,244,228,221,404,701,762,1150,1721,1081,1097,9.62,0.48723484137413178149,20.75,1
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,25.75,1
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,25.5,1
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,25.25,1
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,25,7
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,24.75,1
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,24.5,4
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,24.25,3
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,24,1
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,23.75,3
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,23.5,1
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,23,2
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,22.75,2
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,22.25,1
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,22,3
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,21.75,1
4480,63,4947,683,500,678,717,683,698,534,267,49,139,9.62,0.56201495696345421194,21.5,1
6349,193,7160,659,566,1010,881,1253,1296,652,652,57,136,8.75,0.28307987067417075799,26,1
6349,193,7160,659,566,1010,881,1253,1296,652,652,57,136,8.75,0.28307987067417075799,20.25,1
6349,193,7160,659,566,1010,881,1253,1296,652,652,57,136,8.75,0.28307987067417075799,20,1
6349,193,7160,659,566,1010,881,1253,1296,652,652,57,136,8.75,0.28307987067417075799,19.75,1
6349,193,7160,659,566,1010,881,1253,1296,652,652,57,136,8.75,0.28307987067417075799,17,1
6349,193,7160,659,566,1010,881,1253,1296,652,652,57,136,8.75,0.28307987067417075799,15.25,2
6349,193,7160,659,566,1010,881,1253,1296,652,652,57,136,8.75,0.28307987067417075799,12.25,1
16498,564,20932,1047,858,2030,2658,2805,4165,2407,2784,1109,1047,8.7,0.17059478725774114502,22.5,1
16498,564,20932,1047,858,2030,2658,2805,4165,2407,2784,1109,1047,8.7,0.17059478725774114502,20.25,1
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,26,10
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,25.75,20
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,25.5,8
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,25.25,4
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,25,11
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,24.75,11
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,24.5,3
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,24.25,3
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,24,3
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,23.75,4
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,23.5,4
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,23.25,4
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,23,5
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,22.75,3
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,22.5,4
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,22.25,4
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,22,3
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,21.75,7
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,21.5,1
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,21.25,3
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,20.25,1
9190,106,12032,1324,758,1997,1432,2033,1865,1239,890,289,180,9.62,0.54998430634023854363,20,1
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,25,1
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,24.5,3
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,24.25,2
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,24,2
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,23.75,2
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,23.5,1
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,23.25,1
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,23,1
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,22.75,2
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,22.25,4
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,22,2
23122,753,29448,1708,1384,2886,3328,4299,6390,4182,3475,1207,589,9.44,0.32389767391656322521,21.5,2
114687,16945,206857,14273,9722,21306,20065,27719,36821,27098,28753,11584,9722,9.53,0.66575948045589707036,17.5,1
114687,16945,206857,14273,9722,21306,20065,27719,36821,27098,28753,11584,9722,9.53,0.66575948045589707036,17.25,1
114687,16945,206857,14273,9722,21306,20065,27719,36821,27098,28753,11584,9722,9.53,0.66575948045589707036,16.75,1
114687,16945,206857,14273,9722,21306,20065,27719,36821,27098,28753,11584,9722,9.53,0.66575948045589707036,16.5,2
114687,16945,206857,14273,9722,21306,20065,27719,36821,27098,28753,11584,9722,9.53,0.66575948045589707036,16,1
114687,16945,206857,14273,9722,21306,20065,27719,36821,27098,28753,11584,9722,9.53,0.66575948045589707036,14.75,1
114687,16945,206857,14273,9722,21306,20065,27719,36821,27098,28753,11584,9722,9.53,0.66575948045589707036,14.25,1
114687,16945,206857,14273,9722,21306,20065,27719,36821,27098,28753,11584,9722,9.53,0.66575948045589707036,14,1
19366,200,22281,1671,1448,2741,2518,3431,4590,2362,2674,446,401,15.28,0.43880266075388026608,26,18
19366,200,22281,1671,1448,2741,2518,3431,4590,2362,2674,446,401,15.28,0.43880266075388026608,25.75,23
19366,200,22281,1671,1448,2741,2518,3431,4590,2362,2674,446,401,15.28,0.43880266075388026608,25.5,28
19366,200,22281,1671,1448,2741,2518,3431,4590,2362,2674,446,401,15.28,0.43880266075388026608,25.25,30
19366,200,22281,1671,1448,2741,2518,3431,4590,2362,2674,446,401,15.28,0.43880266075388026608,25,34
19366,200,22281,1671,1448,2741,2518,3431,4590,2362,2674,446,401,15.28,0.43880266075388026608,24.75,10
19366,200,22281,1671,1448,2741,2518,3431,4590,2362,2674,446,401,15.28,0.43880266075388026608,24.5,10
19366,200,22281,1671,1448,2741,2518,3431,4590,2362,2674,446,401,15.28,0.43880266075388026608,24,10
19366,200,22281,1671,1448,2741,2518,3431,4590,2362,2674,446,401,15.28,0.43880266075388026608,23.75,7
19366,200,22281,1671,1448,2741,2518,3431,4590,2362,2674,446,401,15.28,0.43880266075388026608,23.5,3
